customer_id,product_id,rating
15399701,162530673,5
481014,162530673,5
27854798,162530673,5
29089050,162530673,5
29268505,162530673,5
27935181,162530673,5
17133956,162530673,5
25919125,162530673,5
8895228,162530673,5
5809870,162530673,5
20418947,162530673,5
16396070,162530673,5
21998268,162530673,5
10491118,162530673,5
7834454,162530673,5
17272787,162530673,5
28909665,162530673,5
6753313,162530673,5
28991924,162530673,5
6763869,162530673,5
10720894,162530673,5
7639340,162530673,5
17280036,162530673,5
15127626,162530673,5
16602451,162530673,5
2142821,162530673,5
18176987,162530673,5
27234484,162530673,5
22788478,162530673,5
9834489,162530673,5
11912145,162530673,5
11919530,162530673,4
17304381,162530673,5
28465102,162530673,5
21491462,162530673,5
870629,162530673,5
5979039,162530673,5
14051045,162530673,4
22026521,162530673,5
13901071,162530673,5
22555105,162530673,5
24171662,162530673,5
14124254,162530673,3
17214979,162530673,5
757700,162530673,4
26389600,162530673,4
23098833,162530673,5
2004445,162530673,5
955944,162530673,5
28512335,162530673,5
15165956,162530673,5
1509206,162530673,5
740517,162530673,5
1161225,162530673,5
7772,162530673,5
5938431,162530673,5
15225634,162530673,5
541659,162530673,5
7298766,162530673,5
16696407,162530673,5
19445630,162530673,5
5267640,162530673,5
13909362,162530673,5
28046019,162530673,5
2083331,162530673,5
26728646,162530673,5
16790551,162530673,5
678461,162530673,5
7194205,162530673,5
27577592,162530673,5
28513517,162530673,5
5421567,162530673,5
11399442,162530673,4
5883616,162530673,5
17904017,162530673,5
26544137,162530673,5
16728544,162530673,5
2122713,162530673,5
25592889,162530673,5
1075983,162530673,5
27916000,162530673,5
10177809,162530673,5
341946,162530673,5
21584134,162530673,5
2216548,162530673,5
6004371,162530673,5
5917418,162530673,5
24537476,162530673,5
28212763,162530673,4
27016444,162530673,5
2119124,162530673,5
7007705,162530673,5
18929231,162530673,5
18200599,162530673,5
28221400,162530673,5
8120185,162530673,4
10632917,162530673,5
16614729,162530673,4
22627706,162530673,5
1163920,162530673,5
14237,162530673,5
8645341,162530673,5
12160439,162530673,5
9779060,162530673,5
22048667,162530673,5
19899225,162530673,5
6977255,162530673,5
17105904,162530673,5
1356818,162530673,5
320139,162530673,5
15289595,162530673,5
10079163,162530673,5
22767222,162530673,5
1631210,162530673,5
28389825,162530673,5
15258656,162530673,5
12763649,162530673,5
27014931,162530673,5
8118174,162530673,5
16836176,162530673,5
17613183,162530673,5
28403070,162530673,5
28401939,162530673,5
5435801,162530673,5
7893271,162530673,5
1872298,162530673,5
21793044,162530673,5
22693770,162530673,5
1704362,162530673,5
10288229,162530673,5
28263218,162530673,5
22597163,162530673,5
13403939,162530673,5
1947456,162530673,5
310648,162530673,5
620317,162530673,5
11666058,162530673,5
6714139,162530673,5
19866871,162530673,5
7480949,162530673,5
14493029,162530673,5
707637,162530673,4
19199094,162530673,5
23782705,162530673,4
9776170,162530673,4
5859998,162530673,5
22906506,162530673,5
15476806,162530673,5
1685353,162530673,5
27315244,162530673,5
2077323,162530673,5
15305071,162530673,5
15614449,162530673,5
20682254,162530673,5
2157109,162530673,5
13602960,162530673,5
687089,162530673,5
8579524,162530673,5
6059875,162530673,5
27786969,162530673,1
13057819,273386447,5
10781891,273386447,5
7180808,273386447,5
24688882,273386447,5
10025671,273386447,5
21654527,273386447,5
18341942,273386447,5
135809,273386447,5
8469116,2316583,5
13159646,2316583,5
20057540,2316583,5
18703003,2316583,5
16528570,2316583,5
1276715,2316583,3
17412760,2316583,5
2146142,2316583,4
10567980,2316583,5
1842873,2316583,5
1928489,2316583,2
13894171,2316583,5
20170461,2316583,4
17651957,2316583,5
317483,2316583,5
317483,2316583,5
7846809,2316583,5
5556591,2316583,5
689056,2316583,5
1707423,2316583,5
16264638,2316583,1
2165038,2316583,5
222080,2316583,5
18855916,2316583,5
9004506,2316583,5
17202459,2316583,5
8228605,2316583,3
7364911,2316583,5
10881299,2316583,2
906261,2316583,3
26248653,150553700,5
11040842,150553700,5
19647350,150553700,5
9812230,10767515,5
19582643,22482263,5
6182288,22482263,5
23556194,22482263,5
25983882,22482263,4
1034436,22482263,5
24019346,22482263,5
15112487,22482263,5
160172,22482263,5
740673,106362188,2
5894378,106362188,5
177416,106362188,5
21912774,106362188,4
28679614,106362188,4
309980,106362188,5
26649912,106362188,5
7469073,106362188,4
13051584,106362188,5
14369285,106362188,5
23004909,106362188,3
6562756,106362188,5
27390309,15444773,5
5804255,15444773,5
615327,15444773,4
16236419,22172572,5
12125417,22172572,5
25958837,22172572,5
5846910,22172572,5
21816611,22172572,5
8744673,22172572,1
5760747,22172572,5
8388737,22172572,5
2083301,22172572,5
1182516,22172572,5
10931702,22172572,3
1014118,22172572,5
7441310,22172572,5
17087701,22172572,5
16426556,22172572,5
1092265,22172572,5
1111511,22172572,5
15619927,22172572,5
16903808,196517620,5
9773292,196517620,5
25802223,196517620,5
17389840,196517620,5
29905107,196517620,5
22321981,196517620,5
7182652,196517620,5
5266020,196517620,5
18217701,196517620,5
28183416,196517620,5
18117602,196517620,5
19596037,196517620,5
16726803,196517620,5
14887144,196517620,5
26564167,196517620,5
1194221,196517620,5
18324329,196517620,5
21014423,196517620,5
1205369,196517620,5
1112139,196517620,5
17471525,196517620,5
22566894,196517620,5
27796614,196517620,5
6587648,196517620,4
7494716,196517620,4
12542002,196517620,5
16336099,196517620,5
819629,196517620,5
11833903,196517620,5
24062796,196517620,5
28101369,196517620,5
12146069,196517620,5
612705,196517620,5
15258656,196517620,5
23429770,10118594,1
11511756,10118594,5
249938,10118594,3
12885346,10118594,4
19116535,10118594,5
8015214,10118594,5
325734,10118594,5
1470511,10118594,5
143219,10118594,4
1134195,10118594,5
16946914,10118594,5
14964680,1387539,5
9890934,13579551,5
6180915,13579551,4
124036,13579551,5
14806358,13579551,5
17541382,13579551,5
8663058,13579551,5
11498097,13579551,4
17128074,13579551,5
27577656,13579551,5
7424312,13579551,5
17685532,13579551,4
9890335,10118596,5
810311,10118596,5
6301744,10118596,5
12746594,10118596,5
292183,10118596,5
27017188,10118596,5
6300087,10118596,4
15847777,10118596,5
311715,10118596,5
21558077,10118596,4
6081017,10118596,5
8383721,10118596,4
27826836,10118596,5
21221657,10118596,5
27294134,10118596,5
13429637,10118596,5
8130585,10118596,5
6536464,10118596,5
6603149,10118596,5
1266230,10118596,5
16187239,10118596,5
13102321,10118596,5
12606188,10118596,5
12225654,10118596,5
25262197,10118596,5
6395547,10118596,4
16133832,10118596,5
11242495,10118596,5
1996312,10118596,5
13470662,10118596,5
11175465,10118596,4
6030027,10118596,5
6030027,10118596,5
21703815,10118596,5
1340,10118596,5
33455,10118596,5
13542193,10118596,5
2001308,10118596,4
5772287,10118596,4
1592543,10118596,5
136984,10118596,5
9972247,10118596,5
5917418,10118596,5
1560337,10118596,5
19539768,10118596,5
1964416,10118596,5
17619815,10118596,5
14956693,10118596,5
889971,10118596,5
12514346,10118596,4
2157989,10118596,5
18146117,10118596,5
18129135,10118596,4
770246,10118596,5
509934,10118596,5
7680415,10118596,5
295,10118596,3
8223219,10118596,5
18964781,22367134,3
11604468,22367134,5
22166957,22367134,4
27293137,22367134,5
20352727,22367134,5
14380979,22367134,5
9050131,22367134,5
20029047,22367134,5
14361212,22367134,5
15047944,22367134,4
63149,12141178,4
13799984,12141178,1
262719,12141178,5
8996083,12141178,5
13827882,12141178,3
16103569,12141178,2
15348642,12141178,5
1003429,12141178,1
5596743,12141178,5
15469806,12141178,5
16814260,12141178,5
20693952,12141178,5
259300,12141178,4
631894,12141178,5
5838409,12141178,5
356525,12141178,3
881211,12141178,4
490334,12141178,4
992323,12141178,5
11311598,12141178,5
15319905,12141178,5
18597309,12141178,5
300191,12141178,4
18400485,12141178,5
1038382,12141178,5
10467804,12141178,4
6459216,12141178,5
2151999,12141178,5
16757512,12141178,5
13802628,106362479,5
22827285,21054302,5
9735687,21054302,4
7784462,21054302,5
13135466,3858595,5
547020,3858595,5
17546940,3858595,5
5592575,3858595,5
19095242,3858595,5
7850000,3858595,5
6801802,3858595,5
19095242,3858595,1
23742879,3858595,5
15110452,3858595,5
8840666,3858595,5
6050378,3858595,5
31551,3858595,5
16959217,3858595,5
423223,3858595,5
19095242,3858595,5
9628077,3858595,4
14434214,3858595,5
746130,3858595,5
10345163,3858595,5
6986403,3858595,5
9617433,3858595,5
11372724,3858595,5
5423,3858595,4
12414171,3858595,4
6394023,3858595,5
751953,3858595,5
6606271,3858595,5
9135558,3858595,5
10519861,3858595,5
10605513,3858595,4
254107,3858595,5
1118879,3858595,5
15650939,3858595,5
939284,3858595,4
9633703,3858595,5
12809100,3858595,5
5821344,3858595,5
19339760,22367144,5
5838409,22367144,5
18523733,22367144,5
1827743,22367144,5
29880445,22367144,5
5692427,22367144,5
17036297,22367144,5
1595440,22367144,5
11043635,22367144,4
14509380,22367144,5
645227,22367144,5
473375,22367144,5
13194924,22367144,5
7022154,22367144,3
13957163,22367144,5
19151009,22367144,5
16674776,22367144,5
8318026,22367144,5
23549363,22367144,5
8862257,22367144,5
8047269,22367144,5
27806469,22367144,5
15915600,22367144,5
8691757,22367144,5
17506038,22367144,5
5301019,22367144,5
17111456,22367144,4
10252774,22367144,5
16989448,22367144,5
2219610,22367144,5
16881012,22367144,1
10763407,22367144,5
16145848,22367144,5
485661,22367144,5
14449908,22367144,4
17543666,22367144,5
424244,22367144,4
10978502,22367144,5
22697983,22367144,5
2052582,22367144,5
9687732,22367144,1
12989425,22367144,5
734169,22367144,5
894559,22367144,5
1793418,22367144,2
13820016,22367144,5
22747754,22367144,5
7650506,22367144,5
9984531,22367144,5
725375,22367144,5
11962490,22367144,5
527759,22367144,5
803166,22367144,3
143202,22367144,4
6853056,22367144,5
18202119,22367144,5
15968886,22367144,5
18687704,22367144,5
18150202,22367144,5
18134910,22367144,5
12317598,22367144,5
7073491,22367144,5
5132661,22367144,5
11850525,22367144,4
20340909,22367144,4
503584,22367144,5
19685945,22367144,5
668366,22367144,5
12381338,22367144,5
311449,22367144,5
13193132,22367144,5
6092452,22367144,5
6683604,22367144,5
1833603,22367144,5
2219577,22367144,5
601666,22367144,5
16705622,22367144,5
18356048,22367144,5
41037,22367144,5
2147883,22367144,5
7441664,22367144,5
16463161,22367144,5
270488,22367144,4
9753457,22367144,5
17063862,22367144,5
7933590,22367144,5
12277368,22367144,5
18708800,22367144,3
10929964,22367144,5
1525396,22367144,5
14076025,22367144,5
11375724,22367144,5
8824367,22367144,5
7565050,22367144,5
941853,22367144,5
14016608,22367144,4
5226292,22367144,3
17641317,57767468,4
6720338,57767468,5
1258025,57767468,4
9320640,57767468,5
7697103,57767468,3
19459097,57767468,5
5697362,57767468,1
7571785,57767468,5
5332543,57767468,1
15188098,57767468,5
12730643,57767468,5
16172431,57767468,5
23509698,57767468,5
30171493,57767468,4
8321525,57767468,5
6656572,57767468,5
5811028,57767468,5
25847357,57767468,5
9805755,57767468,1
20544074,57767468,5
5539241,57767468,5
6804321,57767468,2
25939324,57767468,4
27245715,57767468,1
1249859,57767468,5
20629555,57767468,5
21346470,57767468,5
28494456,57767468,5
24117699,57767468,5
122317,57767468,5
6810322,57767468,5
1160201,57767468,5
8819580,57767468,5
28777070,57767468,5
174445,57767468,5
602048,57767468,5
17274463,57767468,5
7165593,57767468,5
21192103,57767468,5
164861,57767468,4
7100618,57767468,3
20074240,57767468,5
5108587,57767468,5
7673192,57767468,5
5996998,57767468,5
7512075,57767468,5
1443621,57767468,4
26989789,57767468,5
11590149,57767468,5
22279604,57767468,5
2100975,57767468,5
16539571,57767468,5
6198288,57767468,5
14334231,57767468,5
28768857,57767468,5
17506038,57767468,5
10002066,57767468,5
1336172,57767468,5
12046295,57767468,5
20832814,57767468,5
39060,57767468,5
20006699,57767468,2
90468,57767468,5
12845960,57767468,5
22618221,57767468,5
22080547,57767468,5
10036447,57767468,5
16191424,57767468,5
28001953,57767468,5
5846677,57767468,5
23381434,57767468,5
28241806,57767468,5
22934677,57767468,5
17892342,57767468,3
1412105,57767468,4
27026874,57767468,5
10043565,57767468,5
6599221,57767468,5
20153757,57767468,5
5320933,57767468,5
779712,57767468,5
22035713,57767468,5
18001735,57767468,5
5964748,57767468,5
7054441,57767468,5
167125,57767468,5
22320881,57767468,5
9922580,57767468,5
22996580,57767468,4
5431661,57767468,5
20170283,57767468,5
12119040,57767468,5
123709,57767468,5
8006218,57767468,5
473965,57767468,5
11946345,57767468,5
12064369,57767468,5
26120515,57767468,5
197129,57767468,5
412248,57767468,5
24745099,57767468,5
10288862,57767468,3
8148930,57767468,5
14224665,57767468,5
18150642,57767468,5
7261494,57767468,5
26091775,57767468,5
15151154,57767468,5
11141734,57767468,5
5134169,57767468,5
14693025,57767468,5
126944,57767468,5
1503284,57767468,5
9660988,57767468,5
20110535,57767468,5
12631514,57767468,1
1810362,57767468,5
11276641,57767468,5
10729164,57767468,5
11303594,57767468,5
2187296,57767468,5
17537324,57767468,5
17740028,57767468,5
818920,57767468,5
1366670,57767468,5
1168470,57767468,4
11616404,57767468,5
8399000,57767468,5
12030613,57767468,5
925836,57767468,5
809579,57767468,5
8032047,57767468,5
7353983,57767468,5
1815927,57767468,5
1553755,57767468,5
19012107,57767468,5
65010,57767468,5
12073201,57767468,4
1237373,57767468,5
14811567,57767468,4
8458001,57767468,5
13142270,57767468,5
18987386,57767468,5
34017,57767468,5
352359,57767468,5
11023702,57767468,5
8283295,57767468,3
12880679,57767468,5
1879248,57767468,4
18890040,57767468,5
14440810,57767468,5
5914510,57767468,5
5584895,57767468,4
306061,57767468,3
251538,57767468,5
537445,57767468,4
5524164,468077,5
5827839,468077,5
1672502,468077,5
14156527,468077,5
16279250,468077,5
14491163,468077,5
15557505,468077,5
406131,468077,3
1096195,468077,5
12263950,262695717,5
11091198,262695717,5
11397467,262695717,2
17166166,262695717,5
14080506,262695717,5
685894,262695717,5
12155583,262695717,4
1747147,262695717,3
8240103,262695717,5
7331047,262695717,5
19688105,262695717,5
6526767,262695717,5
20458565,262695717,5
16797110,262695717,5
14452034,262695717,5
13665898,262695717,4
736499,262695717,4
955674,262695717,4
77388,262695717,5
16696975,262695717,5
12861371,262695717,5
11930299,262695717,5
891969,262695717,5
14002102,274364967,5
30382045,274364967,5
27935693,274364967,4
6717838,274364967,5
17471525,274364967,5
11803013,274364967,5
789328,274364967,5
11647406,22172572,1
28922501,22172572,2
26475227,22172572,5
28521145,22172572,5
5917418,22172572,5
18613248,22172572,5
12781004,22172572,5
8435106,22172572,4
12243265,22172572,5
7855993,22172572,5
29752330,22172572,4
6294312,22172572,5
1266988,22172572,1
5137461,22172572,5
23334344,22172572,5
18388737,22172572,5
10916072,22172572,5
18780150,22172572,5
21118644,22172572,5
870629,22172572,5
964105,22172572,5
27742482,22172572,4
9938297,22172572,5
16125991,22172572,5
25519269,22172572,5
1729455,22172572,5
6355840,22172572,5
10265569,22172572,5
6148246,22172572,5
21161980,22172572,4
9734923,22172572,4
18070225,22172572,5
1901010,22172572,5
18734795,22172572,5
9840079,22172572,5
22611,22172572,5
15019333,22172572,5
28050850,22172572,4
18480827,22172572,5
6307897,22172572,4
5965107,22172572,5
5885023,22172572,5
26730196,22172572,5
22922233,22172572,5
7706074,22172572,5
17563767,22172572,4
12169644,22172572,5
11204084,17944552,5
8208258,17944552,5
26805886,17944552,5
71260,17944552,5
15018849,17944552,3
27633842,17944552,5
5455425,17944552,4
7991733,17944552,5
11402803,17944552,5
1226705,17944552,5
5154202,17944552,5
23363884,17944552,5
5589004,17944552,5
22656,17944552,5
7052506,17944552,5
17983195,17944552,5
817369,17944552,5
21042865,17944552,5
14124041,17944552,5
12354767,17944552,3
10348595,17944552,5
19379770,17944552,4
22686806,17944552,2
17926045,17944552,5
16931332,17944552,5
7550323,17944552,5
14269216,17944552,5
13097835,17944552,5
2050366,17944552,5
11401388,17944552,5
21643136,17944552,4
14686686,17944552,5
845672,17944552,5
15444681,17944552,5
8333848,17944552,5
1953613,17944552,5
778861,17944552,5
13773361,17944552,5
5543304,17944552,5
10096854,17944552,5
10812372,17944552,5
996559,17944552,5
18106501,17944552,4
609880,17944552,4
14543860,17944552,5
2052582,17944552,5
1968632,17944552,5
9997822,17944552,5
10474437,17944552,5
16269652,17944552,5
1729889,17944552,5
15398860,17944552,4
8091811,17944552,5
754999,17944552,5
22577438,162530673,5
28211274,162530673,5
24741548,162530673,5
10032209,162530673,5
8014174,162530673,4
21504957,162530673,5
760877,162530673,5
27387401,162530673,5
1208561,7833005,2
12369352,7833005,5
253650,7833005,5
13338719,7833005,5
172577,7833005,1
9918134,7833005,5
6853690,106362503,5
5461671,106362503,5
21060232,106362503,5
12117108,106362503,3
28327597,46107066,5
368266,46107066,5
20057540,46107066,5
19502466,46107066,5
30317805,46107066,5
11941101,46107066,4
8599820,46107066,5
99505,46107066,5
30435318,46107066,5
19446943,46107066,5
7571785,46107066,5
77006,46107066,5
28558636,46107066,4
26742814,46107066,5
5170078,46107066,5
406016,46107066,5
16768459,46107066,5
30325814,46107066,5
7563936,46107066,5
7790935,46107066,5
16068400,46107066,5
8089753,46107066,5
18850095,46107066,5
865999,46107066,4
294520,46107066,2
13677685,46107066,5
5531649,46107066,5
21055364,46107066,1
19413177,46107066,5
5634110,46107066,5
529202,46107066,4
12040051,46107066,5
1065067,46107066,5
23614912,46107066,5
7399020,46107066,5
29218900,46107066,4
11675981,46107066,5
8470929,46107066,5
829130,46107066,5
19084487,46107066,5
1825308,46107066,5
7993121,46107066,4
13806728,46107066,5
8888797,46107066,5
6860568,46107066,5
771636,46107066,5
16486888,46107066,5
15905220,46107066,5
11156611,46107066,5
9879234,46107066,4
330364,46107066,5
129152,46107066,5
13521340,46107066,4
22356174,46107066,5
2104434,46107066,5
326163,46107066,5
2227428,46107066,5
1349027,46107066,5
17243662,46107066,3
57218,46107066,5
28869516,46107066,5
163576,46107066,5
19985090,46107066,5
25463020,46107066,4
28273515,46107066,5
23368249,46107066,5
12467830,46107066,4
73443,46107066,5
6338158,46107066,1
25519269,46107066,5
19967643,46107066,5
29180939,46107066,5
5451586,46107066,5
8382971,46107066,5
16716920,46107066,5
1994683,46107066,5
14968022,46107066,5
7688856,46107066,5
17440185,46107066,5
7237037,46107066,5
13147770,46107066,5
11207910,46107066,5
5423975,46107066,5
14192715,46107066,5
790174,46107066,5
22087863,46107066,5
27495448,46107066,5
19300182,46107066,5
64494,46107066,5
737603,46107066,5
13715136,46107066,5
13699162,46107066,5
17200207,46107066,5
24915364,46107066,5
28537780,46107066,5
17864394,46107066,5
1497632,46107066,3
24549514,46107066,5
13130082,46107066,5
26179019,46107066,5
7068125,46107066,5
8136353,46107066,3
23910798,46107066,5
22508001,46107066,5
1618589,46107066,5
586855,46107066,5
21760290,46107066,5
18429436,46107066,5
177416,46107066,5
7892938,46107066,5
18306226,46107066,5
19802861,46107066,5
1507243,46107066,5
11973545,46107066,4
752402,46107066,5
1640311,46107066,5
7963836,46107066,5
23368249,46107066,5
18265386,46107066,5
18376295,46107066,5
7210839,46107066,5
15748926,46107066,5
15195,46107066,5
65838,46107066,5
14078412,46107066,5
1379658,46107066,5
12802075,46107066,5
27713350,46107066,5
13653720,46107066,5
11310754,46107066,5
16770863,46107066,1
23425683,46107066,5
10025671,46107066,5
14715542,46107066,5
6005473,46107066,5
23103562,46107066,5
27232264,46107066,5
2014887,46107066,5
5848474,46107066,5
11732528,46107066,5
222959,46107066,5
6471588,46107066,5
5705040,46107066,5
7337710,46107066,5
20077509,46107066,5
27624462,46107066,5
14927994,46107066,5
5866434,46107066,5
6477563,46107066,5
27101962,46107066,5
16650557,46107066,5
2159816,46107066,5
13511249,46107066,5
175822,46107066,5
2070413,46107066,5
805940,46107066,5
5483165,46107066,5
1195401,46107066,5
1384584,46107066,5
10877723,46107066,5
264316,46107066,5
22555105,46107066,5
7442352,46107066,4
990696,46107066,5
643220,46107066,5
9099133,46107066,5
16421,46107066,5
8631422,46107066,5
8521434,46107066,5
26547085,46107066,5
8112726,46107066,5
15515275,46107066,5
7485714,46107066,5
22502296,46107066,5
7355752,46107066,5
7507849,46107066,4
10929130,46107066,5
261651,46107066,5
11280300,46107066,5
18117716,46107066,5
17922815,46107066,5
27078902,46107066,5
23327793,46107066,5
18070225,46107066,5
26965427,46107066,5
7658490,46107066,4
18190996,46107066,5
920496,46107066,5
7621628,46107066,5
12989425,46107066,5
7483508,46107066,5
21393542,46107066,5
17395145,46107066,5
7846265,46107066,5
8782015,46107066,5
1503284,46107066,5
2118499,46107066,5
11891788,46107066,5
1060680,46107066,5
684306,46107066,5
16695682,46107066,1
600316,46107066,5
19532519,46107066,5
12408070,46107066,5
20572426,46107066,5
1569252,46107066,5
6458731,46107066,5
19096668,46107066,5
1419293,46107066,5
893038,46107066,5
11334491,46107066,5
6376847,46107066,5
639977,46107066,5
460397,46107066,5
5398522,46107066,5
5328666,46107066,5
387321,46107066,5
7708031,46107066,5
11135866,46107066,5
21814595,46107066,5
801674,46107066,5
11586173,46107066,5
313440,46107066,5
2032013,46107066,5
2032013,46107066,5
1695902,46107066,4
13561506,46107066,5
17594257,46107066,5
1736042,46107066,5
199385,46107066,5
1461950,46107066,5
19346321,46107066,5
1138277,46107066,3
17029890,46107066,5
5820645,46107066,3
8520789,46107066,5
304140,46107066,5
7671700,46107066,5
10512524,46107066,5
10719162,46107066,5
503584,46107066,5
149274,46107066,5
381353,46107066,5
1110035,46107066,5
5636341,46107066,5
17820332,46107066,4
474698,46107066,4
1508303,46107066,5
13513176,46107066,5
13297118,46107066,5
7099474,46107066,5
9093109,46107066,4
11526635,46107066,5
19004536,46107066,5
1970253,46107066,5
217821,46107066,5
5953228,46107066,5
6360361,46107066,5
12379433,46107066,5
15370336,46107066,5
8407355,46107066,5
5490305,46107066,5
1965553,46107066,5
1818107,46107066,5
170751,46107066,5
1596000,46107066,5
15116390,46107066,5
17697878,46107066,4
8264530,46107066,5
15012690,46107066,5
18504828,46107066,3
13553924,46107066,5
9967643,46107066,5
13678234,46107066,5
1621495,46107066,5
14541770,46107066,5
1349831,46107066,4
445457,46107066,5
6014554,46107066,5
12542830,46107066,5
11888921,46107066,5
7707778,46107066,5
12923053,46107066,4
58,46107066,5
12018558,46107066,5
1134595,46107066,5
5176086,46107066,5
204504,46107066,5
8756310,46107066,5
1859928,46107066,5
16188644,46107066,5
11760756,46107066,5
6516078,46107066,5
11738133,46107066,5
891969,46107066,5
18070435,21053410,5
28240391,21053410,5
12512155,21053410,5
14611591,21053410,5
7909175,21053410,5
15944981,21053410,4
28610854,21053410,4
7895685,21053410,5
12461849,21053410,3
8991037,21053410,5
18337861,21053410,5
1772677,21053410,5
5240409,21053410,4
10943287,21053410,5
9752826,21053410,5
16717360,21053410,5
17588725,21053410,4
329185,21053410,5
17450929,21053410,5
1006504,1387539,5
5804447,76176359,5
7629076,355204,5
120276,355204,4
20073,355204,4
22248866,226206721,5
810095,707347,5
8489907,707347,5
1105768,707347,5
21151479,707347,5
6821094,707347,4
19064444,707347,5
8873386,707347,5
17506616,707347,5
19690411,707347,5
10458646,707347,5
14561200,707347,5
21379533,707347,5
7996547,707347,5
14041756,707347,4
12133459,707347,4
8458949,707347,4
6898187,707347,5
7271656,707347,5
63149,3653513,4
20253417,3653513,5
21654527,3653513,5
17068463,3653513,5
27567322,3653513,5
28786633,3653513,4
10108002,3653513,5
5510684,3653513,3
5112367,3653513,2
133783,3653513,5
16439865,3653513,5
78498,3653513,5
11096501,3653513,5
381808,3653513,5
14321000,3653513,5
5621405,3653513,5
10353872,3653513,5
5615578,3653513,5
6292210,3653513,5
21567247,3653513,5
1657646,3653513,4
22680338,3653513,5
20264750,3653513,5
21990902,3653513,5
6104918,3653513,5
17790721,3653513,5
8033811,3653513,5
489440,3653513,5
16183664,3653513,5
5531969,3653513,5
11723188,3653513,4
5967353,3653513,5
13136773,3653513,5
13102321,3653513,5
18531760,3653513,5
2153794,3653513,5
660682,3653513,5
490242,3653513,5
7206954,3653513,5
488212,3653513,5
24609312,2014917,1
571984,2014917,5
29800015,2014917,5
9951074,2014917,5
14176044,2014917,1
5817251,2014917,3
22523930,2014917,5
10144970,2014917,1
14701972,2014917,4
100558,2014917,5
22284547,2014917,5
204530,2014917,2
7020854,2014917,5
386342,2014917,5
24128021,2014917,5
17765243,2014917,5
5599181,2014917,5
17714349,2014917,5
11372399,2014917,5
106784,2014917,5
7695722,2014917,5
6095461,2014917,5
5144857,2014917,5
651562,2014917,3
52094,2014917,5
18622094,2014917,5
6949878,2014917,4
9907965,2014917,5
13305397,2014917,4
